post_id,text,category,borough,location,post_date,likes,shares,comments,engagement_score,sentiment_polarity,sentiment_subjectivity,sentiment_label
post_000634,Subway station at Mott Haven completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,bronx,Mott Haven,2025-10-01T10:59:15.598796,431,18,7,499,0.1,0.4,neutral
post_000635,Another trip to the ER because of breathing problems. When will Parkslope address the air pollution? #PublicHealth,health_concern,brooklyn,Parkslope,2025-09-22T10:59:15.598796,312,81,35,625,0.0,0.0,neutral
post_000636,Storm surge warnings for Lowereastside. Time to move everything upstairs again. #StormSurge,flood_concern,manhattan,Lowereastside,2025-04-17T10:59:15.598796,227,44,1,361,0.0,0.0,neutral
post_000637,Storm surge warnings for Brooklyn. Time to move everything upstairs again. #StormSurge,flood_concern,brooklyn,Brooklyn,2025-04-23T10:59:15.598796,305,6,20,363,0.0,0.0,neutral
post_000638,Air quality is terrible in Queens today. My breathing problems is acting up again. #NYC #AirQuality,health_concern,queens,Queens,2025-04-14T10:59:15.598796,369,21,20,472,-0.5,0.5,negative
post_000639,Storm surge warnings for St George. Time to move everything upstairs again. #StormSurge,flood_concern,staten_island,St George,2025-08-26T10:59:15.598796,418,20,16,510,0.0,0.0,neutral
post_000640,Third time this month - St George streets are underwater after heavy rain. #UrbanFlooding,flood_concern,staten_island,St George,2025-07-04T10:59:15.598796,72,76,46,392,-0.1,0.25,neutral
post_000641,Air quality alert for Mott Haven - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,bronx,Mott Haven,2025-06-23T10:59:15.598796,22,30,25,162,0.0,0.0,neutral
post_000642,Air quality is terrible in Bronx today. My breathing problems is acting up again. #NYC #AirQuality,health_concern,bronx,Bronx,2025-10-05T10:59:15.598796,379,94,32,725,-0.5,0.5,negative
post_000643,"Green space in Longislandcity being destroyed for development. We need more trees, not less! #Environment",environmental_concern,queens,Longislandcity,2025-06-14T10:59:15.598796,289,67,46,582,0.135,0.289,positive
post_000644,Hospital wait times are crazy in Southbronx. So many people with respiratory issues today.,health_concern,bronx,Southbronx,2025-05-03T10:59:15.598796,432,89,30,759,-0.05,0.7,neutral
post_000645,Subway station at Mott Haven completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,bronx,Mott Haven,2025-07-14T10:59:15.614216,400,48,47,638,0.1,0.4,neutral
post_000646,Construction dust in Crownheights is making everyone sick. Where's the oversight? #Pollution,environmental_concern,brooklyn,Crownheights,2025-08-22T10:59:15.614216,46,63,26,287,-0.714,0.857,negative
post_000647,Air quality alert for Southbronx - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,bronx,Southbronx,2025-07-22T10:59:15.614620,59,94,23,387,0.0,0.0,neutral
post_000648,Storm surge warnings for Elmhurst. Time to move everything upstairs again. #StormSurge,flood_concern,queens,Elmhurst,2025-10-06T10:59:15.614620,431,9,32,522,0.0,0.0,neutral
post_000649,Street flooding again in Astoria! This happens every time it rains. #Flooding #NYC,flood_concern,queens,Astoria,2025-05-05T10:59:15.615286,197,34,24,347,0.0,0.0,neutral
post_000650,Storm surge warnings for Harlem. Time to move everything upstairs again. #StormSurge,flood_concern,manhattan,Harlem,2025-08-21T10:59:15.615286,424,95,14,737,0.0,0.0,neutral
post_000651,Street flooding again in Tottenville! This happens every time it rains. #Flooding #NYC,flood_concern,staten_island,Tottenville,2025-09-03T10:59:15.615286,482,13,11,543,0.0,0.0,neutral
post_000652,Air quality is terrible in Midtown today. My breathing problems is acting up again. #NYC #AirQuality,health_concern,manhattan,Midtown,2025-09-30T10:59:15.615286,209,1,13,238,-0.5,0.5,negative
post_000653,Air quality is terrible in Mott Haven today. My asthma is acting up again. #NYC #AirQuality,health_concern,bronx,Mott Haven,2025-08-11T10:59:15.615286,356,63,39,623,-0.5,0.5,negative
post_000654,Basement flooded AGAIN in Mott Haven. City needs better drainage infrastructure! #FloodDamage,flood_concern,bronx,Mott Haven,2025-09-15T10:59:15.615286,207,92,12,507,0.625,0.5,positive
post_000655,Construction dust in Bedstuy is making everyone sick. Where's the oversight? #Pollution,environmental_concern,brooklyn,Bedstuy,2025-07-09T10:59:15.615286,194,26,47,366,-0.714,0.857,negative
post_000656,Street flooding again in Jackson Heights! This happens every time it rains. #Flooding #NYC,flood_concern,queens,Jackson Heights,2025-05-29T10:59:15.615286,457,62,27,697,0.0,0.0,neutral
post_000657,Kids can't play outside in Southbronx - air quality index is through the roof! #HealthAlert,health_concern,bronx,Southbronx,2025-09-06T10:59:15.615286,22,67,19,261,0.0,0.05,neutral
post_000658,Basement flooded AGAIN in Harlem. City needs better drainage infrastructure! #FloodDamage,flood_concern,manhattan,Harlem,2025-04-17T10:59:15.617352,365,9,43,478,0.625,0.5,positive
post_000659,Heat wave hitting Chinatown hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,manhattan,Chinatown,2025-05-10T10:59:15.617352,399,46,18,573,-0.292,0.542,negative
post_000660,Hospital wait times are crazy in Flushing. So many people with respiratory issues today.,health_concern,queens,Flushing,2025-07-28T10:59:15.617352,493,18,9,565,-0.05,0.7,neutral
post_000661,Street flooding again in Longislandcity! This happens every time it rains. #Flooding #NYC,flood_concern,queens,Longislandcity,2025-05-02T10:59:15.617352,211,27,22,336,0.0,0.0,neutral
post_000662,Construction dust in Bronx is making everyone sick. Where's the oversight? #Pollution,environmental_concern,bronx,Bronx,2025-09-06T10:59:15.617352,255,43,16,416,-0.714,0.857,negative
post_000663,Construction dust in Tottenville is making everyone sick. Where's the oversight? #Pollution,environmental_concern,staten_island,Tottenville,2025-05-07T10:59:15.617352,400,93,34,747,-0.714,0.857,negative
post_000664,Hospital wait times are crazy in Williamsburg. So many people with respiratory issues today.,health_concern,brooklyn,Williamsburg,2025-07-23T10:59:15.617352,482,82,28,784,-0.05,0.7,neutral
post_000665,Construction dust in New Dorp is making everyone sick. Where's the oversight? #Pollution,environmental_concern,staten_island,New Dorp,2025-08-30T10:59:15.617352,431,36,47,633,-0.289,0.656,negative
post_000666,Asthma attacks increasing in our neighborhood. Something needs to be done about Crownheights air quality.,health_concern,brooklyn,Crownheights,2025-04-30T10:59:15.617352,465,12,36,573,0.0,0.0,neutral
post_000667,Subway station at New Dorp completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,staten_island,New Dorp,2025-09-04T10:59:15.617352,248,19,25,355,0.118,0.427,positive
post_000668,Another trip to the ER because of allergies. When will Flushing address the air pollution? #PublicHealth,health_concern,queens,Flushing,2025-04-24T10:59:15.617352,62,12,31,160,0.0,0.0,neutral
post_000669,Hospital wait times are crazy in Dumbo. So many people with respiratory issues today.,health_concern,brooklyn,Dumbo,2025-07-07T10:59:15.617352,332,26,32,474,-0.05,0.7,neutral
post_000670,Chemical smell in Elmhurst - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,queens,Elmhurst,2025-05-21T10:59:15.617352,193,65,29,446,0.0,0.0,neutral
post_000671,Hospital wait times are crazy in Longislandcity. So many people with respiratory issues today.,health_concern,queens,Longislandcity,2025-10-03T10:59:15.617352,5,98,48,395,-0.05,0.7,neutral
post_000672,Asthma attacks increasing in our neighborhood. Something needs to be done about Flushing air quality.,health_concern,queens,Flushing,2025-07-31T10:59:15.617352,219,2,29,283,0.0,0.0,neutral
post_000673,Basement flooded AGAIN in St George. City needs better drainage infrastructure! #FloodDamage,flood_concern,staten_island,St George,2025-07-20T10:59:15.617352,493,57,17,698,0.625,0.5,positive
post_000674,Kids can't play outside in Astoria - air quality index is through the roof! #HealthAlert,health_concern,queens,Astoria,2025-10-11T10:59:15.617352,231,28,35,385,0.0,0.05,neutral
post_000675,Hospital wait times are crazy in Fordham. So many people with respiratory issues today.,health_concern,bronx,Fordham,2025-07-08T10:59:15.617352,153,21,17,250,-0.05,0.7,neutral
post_000676,Subway station at Mott Haven completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,bronx,Mott Haven,2025-06-10T10:59:15.617352,477,56,12,669,0.1,0.4,neutral
post_000677,Heat wave hitting New Dorp hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,staten_island,New Dorp,2025-05-30T10:59:15.617352,400,96,5,698,-0.078,0.498,neutral
post_000678,Kids can't play outside in Bronx - air quality index is through the roof! #HealthAlert,health_concern,bronx,Bronx,2025-06-30T10:59:15.617352,202,55,37,441,0.0,0.05,neutral
post_000679,Third time this month - Queens streets are underwater after heavy rain. #UrbanFlooding,flood_concern,queens,Queens,2025-08-25T10:59:15.617352,236,85,21,533,-0.1,0.25,neutral
post_000680,Air quality alert for Tottenville - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,staten_island,Tottenville,2025-08-13T10:59:15.617352,229,11,14,290,0.0,0.0,neutral
post_000681,Basement flooded AGAIN in Fordham. City needs better drainage infrastructure! #FloodDamage,flood_concern,bronx,Fordham,2025-08-13T10:59:15.617352,277,17,18,364,0.625,0.5,positive
post_000682,Another trip to the ER because of allergies. When will Southbronx address the air pollution? #PublicHealth,health_concern,bronx,Southbronx,2025-06-05T10:59:15.617352,46,88,15,340,0.0,0.0,neutral
post_000683,"Green space in Tottenville being destroyed for development. We need more trees, not less! #Environment",environmental_concern,staten_island,Tottenville,2025-05-29T10:59:15.617352,337,35,46,534,0.135,0.289,positive
post_000684,Street flooding again in St George! This happens every time it rains. #Flooding #NYC,flood_concern,staten_island,St George,2025-06-01T10:59:15.617352,367,68,22,615,0.0,0.0,neutral
post_000685,Air quality is terrible in Midtown today. My allergies is acting up again. #NYC #AirQuality,health_concern,manhattan,Midtown,2025-05-08T10:59:15.617352,252,82,34,566,-0.5,0.5,negative
post_000686,Third time this month - Elmhurst streets are underwater after heavy rain. #UrbanFlooding,flood_concern,queens,Elmhurst,2025-07-28T10:59:15.617352,491,54,49,751,-0.1,0.25,neutral
post_000687,Subway station at Crownheights completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,brooklyn,Crownheights,2025-09-14T10:59:15.617352,308,95,2,597,0.1,0.4,neutral
post_000688,Air quality is terrible in Parkslope today. My cough is acting up again. #NYC #AirQuality,health_concern,brooklyn,Parkslope,2025-10-06T10:59:15.617352,320,21,2,387,-0.5,0.5,negative
post_000689,Street flooding again in Lowereastside! This happens every time it rains. #Flooding #NYC,flood_concern,manhattan,Lowereastside,2025-06-21T10:59:15.617352,162,83,45,501,0.0,0.0,neutral
post_000690,Hospital wait times are crazy in Bedstuy. So many people with respiratory issues today.,health_concern,brooklyn,Bedstuy,2025-04-29T10:59:15.617352,291,95,21,618,-0.05,0.7,neutral
post_000691,Subway station at Brooklyn completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,brooklyn,Brooklyn,2025-04-19T10:59:15.617352,30,29,25,167,0.1,0.4,neutral
post_000692,Street flooding again in Midtown! This happens every time it rains. #Flooding #NYC,flood_concern,manhattan,Midtown,2025-07-02T10:59:15.617352,16,90,20,326,0.0,0.0,neutral
post_000693,Hospital wait times are crazy in New Dorp. So many people with respiratory issues today.,health_concern,staten_island,New Dorp,2025-04-21T10:59:15.617352,200,45,50,435,0.012,0.618,neutral
post_000694,"Green space in Jackson Heights being destroyed for development. We need more trees, not less! #Environment",environmental_concern,queens,Jackson Heights,2025-04-18T10:59:15.617352,67,27,6,160,0.135,0.289,positive
post_000695,Third time this month - Queens streets are underwater after heavy rain. #UrbanFlooding,flood_concern,queens,Queens,2025-06-16T10:59:15.617352,194,34,22,340,-0.1,0.25,neutral
post_000696,Basement flooded AGAIN in Statenisland. City needs better drainage infrastructure! #FloodDamage,flood_concern,staten_island,Statenisland,2025-10-08T10:59:15.617352,434,86,26,744,0.625,0.5,positive
post_000697,"Green space in Southbronx being destroyed for development. We need more trees, not less! #Environment",environmental_concern,bronx,Southbronx,2025-10-10T10:59:15.617352,225,4,25,287,0.135,0.289,positive
post_000698,Kids can't play outside in Huntspoint - air quality index is through the roof! #HealthAlert,health_concern,bronx,Huntspoint,2025-09-18T10:59:15.617352,310,4,1,324,0.0,0.05,neutral
post_000699,Street flooding again in Elmhurst! This happens every time it rains. #Flooding #NYC,flood_concern,queens,Elmhurst,2025-06-29T10:59:15.617352,83,26,32,225,0.0,0.0,neutral
post_000700,Construction dust in Parkslope is making everyone sick. Where's the oversight? #Pollution,environmental_concern,brooklyn,Parkslope,2025-06-26T10:59:15.617352,52,21,45,205,-0.714,0.857,negative
post_000701,Hospital wait times are crazy in Williamsburg. So many people with respiratory issues today.,health_concern,brooklyn,Williamsburg,2025-09-13T10:59:15.617352,484,4,35,566,-0.05,0.7,neutral
post_000702,Chemical smell in Jackson Heights - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,queens,Jackson Heights,2025-08-24T10:59:15.617352,246,64,30,498,0.0,0.0,neutral
post_000703,Third time this month - Harlem streets are underwater after heavy rain. #UrbanFlooding,flood_concern,manhattan,Harlem,2025-06-09T10:59:15.617352,376,96,34,732,-0.1,0.25,neutral
post_000704,Storm surge warnings for St George. Time to move everything upstairs again. #StormSurge,flood_concern,staten_island,St George,2025-08-08T10:59:15.617352,333,71,31,608,0.0,0.0,neutral
post_000705,Street flooding again in Statenisland! This happens every time it rains. #Flooding #NYC,flood_concern,staten_island,Statenisland,2025-06-04T10:59:15.617352,444,5,27,513,0.0,0.0,neutral
post_000706,Storm surge warnings for Huntspoint. Time to move everything upstairs again. #StormSurge,flood_concern,bronx,Huntspoint,2025-04-17T10:59:15.617352,484,97,45,865,0.0,0.0,neutral
post_000707,Air quality alert for Elmhurst - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,queens,Elmhurst,2025-09-20T10:59:15.617352,237,36,22,389,0.0,0.0,neutral
post_000708,Basement flooded AGAIN in Harlem. City needs better drainage infrastructure! #FloodDamage,flood_concern,manhattan,Harlem,2025-07-04T10:59:15.617352,481,19,16,570,0.625,0.5,positive
